Transaction_ID,Patient_ID,Start_Time,End_Time,Latency_Seconds,Status
57,CLOUD_LAT_READ_20260219_180840_P000007,1771524527.856050481,1771524527.941925453,.085874972,SUCCESS
58,CLOUD_LAT_READ_20260219_180840_P000008,1771524527.952225510,1771524528.037079647,.084854137,SUCCESS
59,CLOUD_LAT_READ_20260219_180840_P000009,1771524528.047653012,1771524528.134119505,.086466493,SUCCESS
60,CLOUD_LAT_READ_20260219_180840_P000010,1771524528.144761874,1771524528.230699686,.085937812,SUCCESS
61,CLOUD_LAT_READ_20260219_180840_P000001,1771524528.241290459,1771524528.327938830,.086648371,SUCCESS
62,CLOUD_LAT_READ_20260219_180840_P000002,1771524528.338260196,1771524528.424410150,.086149954,SUCCESS
63,CLOUD_LAT_READ_20260219_180840_P000003,1771524528.435186532,1771524528.517427247,.082240715,SUCCESS
64,CLOUD_LAT_READ_20260219_180840_P000004,1771524528.528121227,1771524528.611465581,.083344354,SUCCESS
65,CLOUD_LAT_READ_20260219_180840_P000005,1771524528.622638377,1771524528.707069370,.084430993,SUCCESS
66,CLOUD_LAT_READ_20260219_180840_P000006,1771524528.717808651,1771524528.803746597,.085937946,SUCCESS
67,CLOUD_LAT_READ_20260219_180840_P000007,1771524528.814104064,1771524528.900019709,.085915645,SUCCESS
68,CLOUD_LAT_READ_20260219_180840_P000008,1771524528.910904496,1771524528.998178890,.087274394,SUCCESS
69,CLOUD_LAT_READ_20260219_180840_P000009,1771524529.009094376,1771524529.093316261,.084221885,SUCCESS
70,CLOUD_LAT_READ_20260219_180840_P000010,1771524529.104225349,1771524529.197835767,.093610418,SUCCESS
71,CLOUD_LAT_READ_20260219_180840_P000001,1771524529.209391877,1771524529.297009383,.087617506,SUCCESS
72,CLOUD_LAT_READ_20260219_180840_P000002,1771524529.307959671,1771524529.395461073,.087501402,SUCCESS
73,CLOUD_LAT_READ_20260219_180840_P000003,1771524529.406002246,1771524529.491889991,.085887745,SUCCESS
74,CLOUD_LAT_READ_20260219_180840_P000004,1771524529.502600370,1771524529.587647685,.085047315,SUCCESS
75,CLOUD_LAT_READ_20260219_180840_P000005,1771524529.598248161,1771524529.685442552,.087194391,SUCCESS
76,CLOUD_LAT_READ_20260219_180840_P000006,1771524529.696306537,1771524529.782664098,.086357561,SUCCESS
77,CLOUD_LAT_READ_20260219_180840_P000007,1771524529.793270874,1771524529.880641071,.087370197,SUCCESS
78,CLOUD_LAT_READ_20260219_180840_P000008,1771524529.891503657,1771524529.978648346,.087144689,SUCCESS
79,CLOUD_LAT_READ_20260219_180840_P000009,1771524529.989588133,1771524530.076782224,.087194091,SUCCESS
80,CLOUD_LAT_READ_20260219_180840_P000010,1771524530.087666210,1771524530.174889002,.087222792,SUCCESS
81,CLOUD_LAT_READ_20260219_180840_P000001,1771524530.185089564,1771524530.271416524,.086326960,SUCCESS
82,CLOUD_LAT_READ_20260219_180840_P000002,1771524530.281799192,1771524530.367934446,.086135254,SUCCESS
83,CLOUD_LAT_READ_20260219_180840_P000003,1771524530.378405316,1771524530.463449230,.085043914,SUCCESS
84,CLOUD_LAT_READ_20260219_180840_P000004,1771524530.474157911,1771524530.559911251,.085753340,SUCCESS
85,CLOUD_LAT_READ_20260219_180840_P000005,1771524530.570504726,1771524530.656568876,.086064150,SUCCESS
86,CLOUD_LAT_READ_20260219_180840_P000006,1771524530.667407961,1771524530.758963406,.091555445,SUCCESS
87,CLOUD_LAT_READ_20260219_180840_P000007,1771524530.769789590,1771524530.856110350,.086320760,SUCCESS
88,CLOUD_LAT_READ_20260219_180840_P000008,1771524530.866743827,1771524530.956792519,.090048692,SUCCESS
89,CLOUD_LAT_READ_20260219_180840_P000009,1771524530.967609403,1771524531.058392221,.090782818,SUCCESS
90,CLOUD_LAT_READ_20260219_180840_P000010,1771524531.069590018,1771524531.160738849,.091148831,SUCCESS
91,CLOUD_LAT_READ_20260219_180840_P000001,1771524531.171790041,1771524531.259884964,.088094923,SUCCESS
92,CLOUD_LAT_READ_20260219_180840_P000002,1771524531.270844852,1771524531.355025036,.084180184,SUCCESS
93,CLOUD_LAT_READ_20260219_180840_P000003,1771524531.365765517,1771524531.452394588,.086629071,SUCCESS
94,CLOUD_LAT_READ_20260219_180840_P000004,1771524531.463053666,1771524531.548949611,.085895945,SUCCESS
95,CLOUD_LAT_READ_20260219_180840_P000005,1771524531.559420682,1771524531.647202994,.087782312,SUCCESS
96,CLOUD_LAT_READ_20260219_180840_P000006,1771524531.657983376,1771524531.744865756,.086882380,SUCCESS
97,CLOUD_LAT_READ_20260219_180840_P000007,1771524531.755672239,1771524531.842289110,.086616871,SUCCESS
98,CLOUD_LAT_READ_20260219_180840_P000008,1771524531.853304699,1771524531.940869003,.087564304,SUCCESS
99,CLOUD_LAT_READ_20260219_180840_P000009,1771524531.951906895,1771524532.039166888,.087259993,SUCCESS
100,CLOUD_LAT_READ_20260219_180840_P000010,1771524532.050198179,1771524532.136648244,.086450065,SUCCESS
101,CLOUD_LAT_READ_20260219_180840_P000001,1771524532.147582931,1771524532.234909826,.087326895,SUCCESS
102,CLOUD_LAT_READ_20260219_180840_P000002,1771524532.245732610,1771524532.333420618,.087688008,SUCCESS
103,CLOUD_LAT_READ_20260219_180840_P000003,1771524532.344044495,1771524532.431634200,.087589705,SUCCESS
104,CLOUD_LAT_READ_20260219_180840_P000004,1771524532.442236976,1771524532.529351964,.087114988,SUCCESS
105,CLOUD_LAT_READ_20260219_180840_P000005,1771524532.540543461,1771524532.626592811,.086049350,SUCCESS
106,CLOUD_LAT_READ_20260219_180840_P000006,1771524532.637240089,1771524532.720930256,.083690167,SUCCESS
107,CLOUD_LAT_READ_20260219_180840_P000007,1771524532.731760739,1771524532.826623001,.094862262,SUCCESS
108,CLOUD_LAT_READ_20260219_180840_P000008,1771524532.838208413,1771524532.924933287,.086724874,SUCCESS
109,CLOUD_LAT_READ_20260219_180840_P000009,1771524532.935425559,1771524533.023625385,.088199826,SUCCESS
110,CLOUD_LAT_READ_20260219_180840_P000010,1771524533.034882485,1771524533.121446754,.086564269,SUCCESS
111,CLOUD_LAT_READ_20260219_180840_P000001,1771524533.132590348,1771524533.218535995,.085945647,SUCCESS
112,CLOUD_LAT_READ_20260219_180840_P000002,1771524533.228980365,1771524533.312011208,.083030843,SUCCESS
113,CLOUD_LAT_READ_20260219_180840_P000003,1771524533.323165804,1771524533.409411261,.086245457,SUCCESS
114,CLOUD_LAT_READ_20260219_180840_P000004,1771524533.420660860,1771524533.507935354,.087274494,SUCCESS
115,CLOUD_LAT_READ_20260219_180840_P000005,1771524533.518605332,1771524533.603928356,.085323024,SUCCESS
116,CLOUD_LAT_READ_20260219_180840_P000006,1771524533.614006514,1771524533.699543747,.085537233,SUCCESS
117,CLOUD_LAT_READ_20260219_180840_P000007,1771524533.709963815,1771524533.795136434,.085172619,SUCCESS
118,CLOUD_LAT_READ_20260219_180840_P000008,1771524533.805938917,1771524533.890325708,.084386791,SUCCESS
119,CLOUD_LAT_READ_20260219_180840_P000009,1771524533.901068690,1771524533.988233379,.087164689,SUCCESS
120,CLOUD_LAT_READ_20260219_180840_P000010,1771524533.999218969,1771524534.087189187,.087970218,SUCCESS
121,CLOUD_LAT_READ_20260219_180840_P000001,1771524534.098213178,1771524534.183677507,.085464329,SUCCESS
122,CLOUD_LAT_READ_20260219_180840_P000002,1771524534.194758000,1771524534.281660280,.086902280,SUCCESS
123,CLOUD_LAT_READ_20260219_180840_P000003,1771524534.292663671,1771524534.380403681,.087740010,SUCCESS
124,CLOUD_LAT_READ_20260219_180840_P000004,1771524534.391121861,1771524534.478559061,.087437200,SUCCESS
125,CLOUD_LAT_READ_20260219_180840_P000005,1771524534.489526450,1771524534.575366893,.085840443,SUCCESS
126,CLOUD_LAT_READ_20260219_180840_P000006,1771524534.586423484,1771524534.673619875,.087196391,SUCCESS
127,CLOUD_LAT_READ_20260219_180840_P000007,1771524534.684744670,1771524534.770475509,.085730839,SUCCESS
128,CLOUD_LAT_READ_20260219_180840_P000008,1771524534.780825976,1771524534.865701284,.084875308,SUCCESS
129,CLOUD_LAT_READ_20260219_180840_P000009,1771524534.876082552,1771524534.961257971,.085175419,SUCCESS
130,CLOUD_LAT_READ_20260219_180840_P000010,1771524534.972212060,1771524535.060804800,.088592740,SUCCESS
131,CLOUD_LAT_READ_20260219_180840_P000001,1771524535.071837192,1771524535.161319964,.089482772,SUCCESS
132,CLOUD_LAT_READ_20260219_180840_P000002,1771524535.172372755,1771524535.258220098,.085847343,SUCCESS
133,CLOUD_LAT_READ_20260219_180840_P000003,1771524535.269096984,1771524535.353098462,.084001478,SUCCESS
134,CLOUD_LAT_READ_20260219_180840_P000004,1771524535.363913145,1771524535.449795789,.085882644,SUCCESS
135,CLOUD_LAT_READ_20260219_180840_P000005,1771524535.460226359,1771524535.546975634,.086749275,SUCCESS
136,CLOUD_LAT_READ_20260219_180840_P000006,1771524535.557687114,1771524535.642208310,.084521196,SUCCESS
137,CLOUD_LAT_READ_20260219_180840_P000007,1771524535.652944491,1771524535.738534325,.085589834,SUCCESS
138,CLOUD_LAT_READ_20260219_180840_P000008,1771524535.748338473,1771524535.833689698,.085351225,SUCCESS
139,CLOUD_LAT_READ_20260219_180840_P000009,1771524535.851982647,1771524535.937569281,.085586634,SUCCESS
140,CLOUD_LAT_READ_20260219_180840_P000010,1771524535.948698175,1771524536.036687094,.087988919,SUCCESS
141,CLOUD_LAT_READ_20260219_180840_P000001,1771524536.047332071,1771524536.133219716,.085887645,SUCCESS
142,CLOUD_LAT_READ_20260219_180840_P000002,1771524536.143116667,1771524536.228705734,.085589067,SUCCESS
143,CLOUD_LAT_READ_20260219_180840_P000003,1771524536.239689332,1771524536.328824285,.089134953,SUCCESS
144,CLOUD_LAT_READ_20260219_180840_P000004,1771524536.340208200,1771524536.427518186,.087309986,SUCCESS
145,CLOUD_LAT_READ_20260219_180840_P000005,1771524536.438694294,1771524536.525678468,.086984174,SUCCESS
146,CLOUD_LAT_READ_20260219_180840_P000006,1771524536.536391259,1771524536.624680281,.088289022,SUCCESS
147,CLOUD_LAT_READ_20260219_180840_P000007,1771524536.635722983,1771524536.722922364,.087199381,SUCCESS
148,CLOUD_LAT_READ_20260219_180840_P000008,1771524536.733738560,1771524536.827158069,.093419509,SUCCESS
149,CLOUD_LAT_READ_20260219_180840_P000009,1771524536.839098604,1771524536.925766567,.086667963,SUCCESS
150,CLOUD_LAT_READ_20260219_180840_P000010,1771524536.936954075,1771524537.025261398,.088307323,SUCCESS
151,CLOUD_LAT_READ_20260219_180840_P000001,1771524537.036535909,1771524537.123407979,.086872070,SUCCESS
152,CLOUD_LAT_READ_20260219_180840_P000002,1771524537.134360478,1771524537.219532985,.085172507,SUCCESS
153,CLOUD_LAT_READ_20260219_180840_P000003,1771524537.230332280,1771524537.316850137,.086517857,SUCCESS
154,CLOUD_LAT_READ_20260219_180840_P000004,1771524537.327605129,1771524537.412438825,.084833696,SUCCESS
155,CLOUD_LAT_READ_20260219_180840_P000005,1771524537.423325722,1771524537.510446100,.087120378,SUCCESS
156,CLOUD_LAT_READ_20260219_180840_P000006,1771524537.521252596,1771524537.608889394,.087636798,SUCCESS
157,CLOUD_LAT_READ_20260219_180840_P000007,1771524537.620006899,1771524537.707643997,.087637098,SUCCESS
158,CLOUD_LAT_READ_20260219_180840_P000008,1771524537.718765103,1771524537.804451630,.085686527,SUCCESS
159,CLOUD_LAT_READ_20260219_180840_P000009,1771524537.815216222,1771524537.902719815,.087503593,SUCCESS
160,CLOUD_LAT_READ_20260219_180840_P000010,1771524537.913290201,1771524537.998185699,.084895498,SUCCESS
161,CLOUD_LAT_READ_20260219_180840_P000001,1771524538.008356069,1771524538.093125763,.084769694,SUCCESS
162,CLOUD_LAT_READ_20260219_180840_P000002,1771524538.104042761,1771524538.188421740,.084378979,SUCCESS
163,CLOUD_LAT_READ_20260219_180840_P000003,1771524538.199059428,1771524538.283774719,.084715291,SUCCESS
164,CLOUD_LAT_READ_20260219_180840_P000004,1771524538.294713018,1771524538.381066369,.086353351,SUCCESS
165,CLOUD_LAT_READ_20260219_180840_P000005,1771524538.391971367,1771524538.477362883,.085391516,SUCCESS
166,CLOUD_LAT_READ_20260219_180840_P000006,1771524538.488412186,1771524538.572682661,.084270475,SUCCESS
167,CLOUD_LAT_READ_20260219_180840_P000007,1771524538.583369851,1771524538.670196219,.086826368,SUCCESS
168,CLOUD_LAT_READ_20260219_180840_P000008,1771524538.680978813,1771524538.766171821,.085193008,SUCCESS
169,CLOUD_LAT_READ_20260219_180840_P000009,1771524538.776970616,1771524538.861886715,.084916099,SUCCESS
170,CLOUD_LAT_READ_20260219_180840_P000010,1771524538.872599105,1771524538.960611616,.088012511,SUCCESS
171,CLOUD_LAT_READ_20260219_180840_P000001,1771524538.971655619,1771524539.060045444,.088389825,SUCCESS
172,CLOUD_LAT_READ_20260219_180840_P000002,1771524539.071041146,1771524539.157320795,.086279649,SUCCESS
173,CLOUD_LAT_READ_20260219_180840_P000003,1771524539.168173590,1771524539.252546469,.084372879,SUCCESS
174,CLOUD_LAT_READ_20260219_180840_P000004,1771524539.262815744,1771524539.347512734,.084696990,SUCCESS
175,CLOUD_LAT_READ_20260219_180840_P000005,1771524539.358597239,1771524539.447897298,.089300059,SUCCESS
176,CLOUD_LAT_READ_20260219_180840_P000006,1771524539.458866697,1771524539.544750331,.085883634,SUCCESS
177,CLOUD_LAT_READ_20260219_180840_P000007,1771524539.555614228,1771524539.641204551,.085590323,SUCCESS
178,CLOUD_LAT_READ_20260219_180840_P000008,1771524539.651870240,1771524539.737636170,.085765930,SUCCESS
179,CLOUD_LAT_READ_20260219_180840_P000009,1771524539.748142253,1771524539.835909455,.087767202,SUCCESS
180,CLOUD_LAT_READ_20260219_180840_P000010,1771524539.846168830,1771524539.930122993,.083954163,SUCCESS
181,CLOUD_LAT_READ_20260219_180840_P000001,1771524539.941053492,1771524540.027406943,.086353451,SUCCESS
182,CLOUD_LAT_READ_20260219_180840_P000002,1771524540.038386643,1771524540.124958102,.086571459,SUCCESS
183,CLOUD_LAT_READ_20260219_180840_P000003,1771524540.135942403,1771524540.221399221,.085456818,SUCCESS
184,CLOUD_LAT_READ_20260219_180840_P000004,1771524540.232289719,1771524540.317859441,.085569722,SUCCESS
185,CLOUD_LAT_READ_20260219_180840_P000005,1771524540.329129952,1771524540.413803442,.084673490,SUCCESS
186,CLOUD_LAT_READ_20260219_180840_P000006,1771524540.424617537,1771524540.511863120,.087245583,SUCCESS
187,CLOUD_LAT_READ_20260219_180840_P000007,1771524540.522573811,1771524540.610597823,.088024012,SUCCESS
188,CLOUD_LAT_READ_20260219_180840_P000008,1771524540.621683627,1771524540.708839407,.087155780,SUCCESS
189,CLOUD_LAT_READ_20260219_180840_P000009,1771524540.719646902,1771524540.805849048,.086202146,SUCCESS
190,CLOUD_LAT_READ_20260219_180840_P000010,1771524540.816786747,1771524540.904507748,.087721001,SUCCESS
191,CLOUD_LAT_READ_20260219_180840_P000001,1771524540.915077433,1771524541.002390619,.087313186,SUCCESS
192,CLOUD_LAT_READ_20260219_180840_P000002,1771524541.013100410,1771524541.100533600,.087433190,SUCCESS
193,CLOUD_LAT_READ_20260219_180840_P000003,1771524541.111694508,1771524541.195888680,.084194172,SUCCESS
194,CLOUD_LAT_READ_20260219_180840_P000004,1771524541.206915782,1771524541.293094526,.086178744,SUCCESS
195,CLOUD_LAT_READ_20260219_180840_P000005,1771524541.303966723,1771524541.387677277,.083710554,SUCCESS
196,CLOUD_LAT_READ_20260219_180840_P000006,1771524541.398384169,1771524541.485617152,.087232983,SUCCESS
197,CLOUD_LAT_READ_20260219_180840_P000007,1771524541.496659055,1771524541.584147048,.087487993,SUCCESS
198,CLOUD_LAT_READ_20260219_180840_P000008,1771524541.595240552,1771524541.683094858,.087854306,SUCCESS
199,CLOUD_LAT_READ_20260219_180840_P000009,1771524541.694101259,1771524541.781210437,.087109178,SUCCESS
200,CLOUD_LAT_READ_20260219_180840_P000010,1771524541.791852526,1771524541.878424085,.086571559,SUCCESS
201,CLOUD_LAT_READ_20260219_180840_P000001,1771524541.889413686,1771524541.975826140,.086412454,SUCCESS
202,CLOUD_LAT_READ_20260219_180840_P000002,1771524541.986538530,1771524542.072907681,.086369151,SUCCESS
203,CLOUD_LAT_READ_20260219_180840_P000003,1771524542.083128554,1771524542.171561581,.088433027,SUCCESS
204,CLOUD_LAT_READ_20260219_180840_P000004,1771524542.187917478,1771524542.273412798,.085495320,SUCCESS
205,CLOUD_LAT_READ_20260219_180840_P000005,1771524542.284295295,1771524542.368258159,.083962864,SUCCESS
206,CLOUD_LAT_READ_20260219_180840_P000006,1771524542.378662738,1771524542.461593364,.082930626,SUCCESS
207,CLOUD_LAT_READ_20260219_180840_P000007,1771524542.472306555,1771524542.556215217,.083908662,SUCCESS
208,CLOUD_LAT_READ_20260219_180840_P000008,1771524542.566682799,1771524542.651769204,.085086405,SUCCESS
209,CLOUD_LAT_READ_20260219_180840_P000009,1771524542.662573998,1771524542.749106555,.086532557,SUCCESS
210,CLOUD_LAT_READ_20260219_180840_P000010,1771524542.760249662,1771524542.851942307,.091692645,SUCCESS
211,CLOUD_LAT_READ_20260219_180840_P000001,1771524542.862558895,1771524542.946207247,.083648352,SUCCESS
212,CLOUD_LAT_READ_20260219_180840_P000002,1771524542.957309352,1771524543.044760943,.087451591,SUCCESS
213,CLOUD_LAT_READ_20260219_180840_P000003,1771524543.055634240,1771524543.142045893,.086411653,SUCCESS
214,CLOUD_LAT_READ_20260219_180840_P000004,1771524543.153025994,1771524543.240295278,.087269284,SUCCESS
215,CLOUD_LAT_READ_20260219_180840_P000005,1771524543.251255278,1771524543.339505498,.088250220,SUCCESS
216,CLOUD_LAT_READ_20260219_180840_P000006,1771524543.350693107,1771524543.438367706,.087674599,SUCCESS
217,CLOUD_LAT_READ_20260219_180840_P000007,1771524543.449349706,1771524543.536302279,.086952573,SUCCESS
218,CLOUD_LAT_READ_20260219_180840_P000008,1771524543.547192277,1771524543.635341594,.088149317,SUCCESS
219,CLOUD_LAT_READ_20260219_180840_P000009,1771524543.646239291,1771524543.732321032,.086081741,SUCCESS
220,CLOUD_LAT_READ_20260219_180840_P000010,1771524543.743341934,1771524543.828578544,.085236610,SUCCESS
221,CLOUD_LAT_READ_20260219_180840_P000001,1771524543.839530944,1771524543.926507918,.086976974,SUCCESS
222,CLOUD_LAT_READ_20260219_180840_P000002,1771524543.937353813,1771524544.022935035,.085581222,SUCCESS
223,CLOUD_LAT_READ_20260219_180840_P000003,1771524544.034031141,1771524544.120421893,.086390752,SUCCESS
224,CLOUD_LAT_READ_20260219_180840_P000004,1771524544.131343492,1771524544.218989440,.087645948,SUCCESS
225,CLOUD_LAT_READ_20260219_180840_P000005,1771524544.230223776,1771524544.317714919,.087491143,SUCCESS
226,CLOUD_LAT_READ_20260219_180840_P000006,1771524544.328833253,1771524544.416246290,.087413037,SUCCESS
227,CLOUD_LAT_READ_20260219_180840_P000007,1771524544.426879882,1771524544.508188206,.081308324,SUCCESS
228,CLOUD_LAT_READ_20260219_180840_P000008,1771524544.519151926,1771524544.606962596,.087810670,SUCCESS
229,CLOUD_LAT_READ_20260219_180840_P000009,1771524544.617866011,1771524544.705934503,.088068492,SUCCESS
230,CLOUD_LAT_READ_20260219_180840_P000010,1771524544.716851819,1771524544.803370080,.086518261,SUCCESS
231,CLOUD_LAT_READ_20260219_180840_P000001,1771524544.813848260,1771524544.900159804,.086311544,SUCCESS
232,CLOUD_LAT_READ_20260219_180840_P000002,1771524544.910823699,1771524544.997439169,.086615470,SUCCESS
233,CLOUD_LAT_READ_20260219_180840_P000003,1771524545.008503998,1771524545.095770222,.087266224,SUCCESS
234,CLOUD_LAT_READ_20260219_180840_P000004,1771524545.107024267,1771524545.189793814,.082769547,SUCCESS
235,CLOUD_LAT_READ_20260219_180840_P000005,1771524545.200580119,1771524545.287943151,.087363032,SUCCESS
236,CLOUD_LAT_READ_20260219_180840_P000006,1771524545.298827965,1771524545.386189297,.087361332,SUCCESS
237,CLOUD_LAT_READ_20260219_180840_P000007,1771524545.397177419,1771524545.485256211,.088078792,SUCCESS
238,CLOUD_LAT_READ_20260219_180840_P000008,1771524545.496153826,1771524545.583357145,.087203319,SUCCESS
239,CLOUD_LAT_READ_20260219_180840_P000009,1771524545.594496180,1771524545.682374055,.087877875,SUCCESS
240,CLOUD_LAT_READ_20260219_180840_P000010,1771524545.692934442,1771524545.779531910,.086597468,SUCCESS
241,CLOUD_LAT_READ_20260219_180840_P000001,1771524545.790637843,1771524545.876281831,.085643988,SUCCESS
242,CLOUD_LAT_READ_20260219_180840_P000002,1771524545.887099039,1771524545.973642002,.086542963,SUCCESS
243,CLOUD_LAT_READ_20260219_180840_P000003,1771524545.984919349,1771524546.072589607,.087670258,SUCCESS
244,CLOUD_LAT_READ_20260219_180840_P000004,1771524546.083577529,1771524546.174969000,.091391471,SUCCESS
245,CLOUD_LAT_READ_20260219_180840_P000005,1771524546.187404143,1771524546.274893686,.087489543,SUCCESS
246,CLOUD_LAT_READ_20260219_180840_P000006,1771524546.285898810,1771524546.372496578,.086597768,SUCCESS
247,CLOUD_LAT_READ_20260219_180840_P000007,1771524546.383588109,1771524546.469367809,.085779700,SUCCESS
